,0
38488,10037
38489,10075
38490,10012
38491,10009
38492,10314
38493,11222
38494,11205
38495,11211
38496,11233
38497,11233
38498,10024
38499,10025
38500,11233
38501,11206
38502,10003
38503,11206
38504,11385
38505,10013
38506,10003
38507,10026
38508,11207
38509,11249
38510,11230
38511,11216
38512,10026
38513,11238
38514,10007
38515,11377
38516,10003
38517,10025
38518,10025
38519,10031
38520,11367
38521,10029
38522,11216
38523,11206
38524,10040
38525,10036
38526,10033
38527,10037
38528,11105
38529,10036
38530,10036
38531,11225
38532,11211
38533,10036
38534,10036
38535,10036
38536,11210
38537,11221
38538,10467
38539,10036
38540,11238
38541,11222
38542,11205
38543,10036
38544,10028
38545,11220
38546,11211
38547,10016
38548,11103
38549,11249
38550,11385
38551,10021
38552,10014
38553,10011
38554,10036
38555,11221
38556,10035
38557,11203
38558,11206
38559,10026
38560,10009
38561,11211
38562,11362
38563,10466
38564,11226
38565,10011
38566,10025
38567,10026
38568,10026
38569,11201
38570,11213
38571,11249
38572,10010
38573,11106
38574,10031
38575,10009
38576,10467
38577,10012
38578,10025
38579,11385
38580,10028
38581,10036
38582,11215
38583,11385
38584,10002
38585,11215
38586,11232
38587,10012
38588,10038
38589,11221
38590,10028
38591,11249
38592,11434
38593,10469
38594,10010
38595,11221
38596,10026
38597,10024
38598,10014
38599,11238
38600,11226
38601,11222
38602,10025
38603,11225
38604,10027
38605,11249
38606,11206
38607,10009
38608,11373
38609,11369
38610,11373
38611,10128
38612,11206
38613,10002
38614,10002
38615,10002
38616,10029
38617,10002
38618,11203
38619,11372
38620,11104
38621,11377
38622,11217
38623,11221
38624,11211
38625,11249
38626,11201
38627,10009
38628,11206
38629,10011
38630,11211
38631,10024
38632,10024
38633,10019
38634,11201
38635,11222
38636,10023
38637,11372
38638,11249
38639,10003
38640,11222
38641,11249
38642,11374
38643,11238
38644,10019
38645,10033
38646,10002
38647,11216
38648,11211
38649,11211
38650,11230
38651,11225
38652,11221
38653,11691
38654,10009
38655,11355
38656,10031
38657,10002
38658,11221
38659,11229
38660,11221
38661,11222
38662,11221
38663,11221
38664,10012
38665,11102
38666,10031
38667,11221
38668,11231
38669,11104
38670,11221
38671,11206
38672,10014
38673,10013
38674,10023
38675,10019
38676,10065
38677,10007
38678,10013
38679,10014
38680,10023
38681,10038
38682,10011
38683,10011
38684,10019
38685,10005
38686,10023
38687,10016
38688,10019
38689,10018
38690,10013
38691,10019
38692,10011
38693,10014
38694,10014
38695,10019
38696,10013
38697,10011
38698,10036
38699,10019
38700,10009
38701,10024
38702,10011
38703,10007
38704,10009
38705,10002
38706,10016
38707,10025
38708,10028
38709,10036
38710,10019
38711,10011
38712,10016
38713,10007
38714,10019
38715,10023
38716,10022
38717,10007
38718,10038
38719,10018
38720,10011
38721,10019
38722,10036
38723,10011
38724,10035
38725,10011
38726,10003
38727,10011
38728,10005
38729,10036
38730,11373
38731,10016
38732,10005
38733,10016
38734,10003
38735,10007
38736,10014
38737,10011
38738,10013
38739,10036
38740,10003
38741,11211
38742,11413
38743,11433
38744,10011
38745,10019
38746,10011
38747,10016
38748,10010
38749,10036
38750,10011
38751,10123
38752,10007
38753,10014
38754,10036
38755,10016
38756,10007
38757,10011
38758,10007
38759,10016
38760,10007
38761,10006
38762,10014
38763,10023
38764,10011
38765,10036
38766,10005
38767,10004
38768,10016
38769,10019
38770,10028
38771,11385
38772,10014
38773,10004
38774,10023
38775,10009
38776,10023
38777,10011
38778,10038
38779,10019
38780,10009
38781,10009
38782,10014
38783,10016
38784,11201
38785,10011
38786,10011
38787,11221
38788,10004
38789,10007
38790,10011
38791,10023
38792,10019
38793,10019
38794,10004
38795,10036
38796,10013
38797,10014
38798,10016
38799,10011
38800,10014
38801,10019
38802,10005
38803,10014
38804,10010
38805,10007
38806,10019
38807,10005
38808,10011
38809,10011
38810,10011
38811,10011
38812,10275
38813,10011
38814,10011
38815,11102
38816,11210
38817,10016
38818,11203
38819,11237
38820,11237
38821,11215
38822,10003
38823,11211
38824,11103
38825,10019
38826,10036
38827,10001
38828,10031
38829,10075
38830,10002
38831,10023
38832,11222
38833,11219
38834,10003
38835,11231
38836,11205
38837,11377
38838,10026
38839,11231
38840,11206
38841,11233
38842,10019
38843,11370
38844,11233
38845,11233
38846,11222
38847,10001
38848,10022
38849,11207
38850,11207
38851,10003
38852,11233
38853,10031
38854,11101
38855,11221
38856,11226
38857,10032
38858,11221
38859,10017
38860,10030
38861,11237
38862,11223
38863,11222
38864,10075
38865,10013
38866,11249
38867,10002
38868,10037
38869,11206
38870,11422
38871,11233
38872,11237
38873,11211
38874,10019
38875,11221
38876,11429
38877,10026
38878,10009
38879,11103
38880,10012
38881,11209
38882,10035
38883,11212
38884,10014
38885,10000
38886,10199
38887,11213
38888,10012
38889,10199
38890,11209
38891,10199
38892,10018
38893,10018
38894,11211
38895,10018
38896,10018
38897,10018
38898,11221
38899,11211
38900,11377
38901,10016
38902,11422
38903,10044
38904,11205
38905,10019
38906,11207
38907,11249
38908,11207
38909,10003
38910,10025
38911,11377
38912,11207
38913,11101
38914,11217
38915,11221
38916,10019
38917,11237
38918,11206
38919,10036
38920,10009
38921,11221
38922,11206
38923,11221
38924,11221
38925,10019
38926,11377
38927,10035
38928,11221
38929,11231
38930,10128
38931,11221
38932,11206
38933,11221
38934,11356
38935,11221
38936,11221
38937,11249
38938,11221
38939,11106
38940,11221
38941,11221
38942,11221
38943,11211
38944,11221
38945,11221
38946,10002
38947,10019
38948,11101
38949,11203
38950,10025
38951,11216
38952,10001
38953,10009
38954,11216
38955,11206
38956,10012
38957,11226
38958,11104
38959,11216
38960,10002
38961,11206
38962,10305
38963,10452
38964,11433
38965,11221
38966,10016
38967,10033
38968,10009
38969,10002
38970,11385
38971,10031
38972,10009
38973,11206
38974,11373
38975,10001
38976,10026
38977,11221
38978,10019
38979,11211
38980,11226
38981,10012
38982,10019
38983,11237
38984,11103
38985,10030
38986,10002
38987,10025
38988,11206
38989,11211
38990,10019
38991,11249
38992,11226
38993,10031
38994,11221
38995,11225
38996,11203
38997,10033
38998,10019
38999,11237
39000,11222
39001,11385
39002,11206
39003,10011
39004,11103
39005,10012
39006,10031
39007,10031
39008,11206
39009,11226
39010,11377
39011,11210
39012,11375
39013,11210
39014,11103
39015,11237
39016,10044
39017,10026
39018,11221
39019,11369
39020,11225
39021,10036
39022,10029
39023,11233
39024,11377
39025,11221
39026,11206
39027,11221
39028,11217
39029,11221
39030,11211
39031,11101
39032,11238
39033,10016
39034,11249
39035,10024
39036,11233
39037,10010
39038,10018
39039,11218
39040,10009
39041,10013
39042,11385
39043,10128
39044,11237
39045,10017
39046,11206
39047,10009
39048,10025
39049,11377
39050,10027
39051,10019
39052,11102
39053,11212
39054,10019
39055,10030
39056,10009
39057,11211
39058,11216
39059,11211
39060,11208
39061,10128
39062,11211
39063,10032
39064,10003
39065,11414
39066,11237
39067,11221
39068,10019
39069,11377
39070,11238
39071,11205
39072,11216
39073,10032
39074,10036
39075,11220
39076,11102
39077,11211
39078,11102
39079,10018
39080,10021
39081,10040
39082,11221
39083,10007
39084,10037
39085,10027
39086,10034
39087,11221
39088,11237
39089,10033
39090,10009
39091,11237
39092,11373
39093,11210
39094,10031
39095,10451
39096,11216
39097,10021
39098,10003
39099,11238
39100,10033
39101,10002
39102,10013
39103,11217
39104,11201
39105,10030
39106,10019
39107,10462
39108,11203
39109,10010
39110,11233
39111,10001
39112,11235
39113,10028
39114,11370
39115,10012
39116,11221
39117,11222
39118,10002
39119,11206
39120,11211
39121,11211
39122,11385
39123,11249
39124,11102
39125,10030
39126,10032
39127,10025
39128,10016
39129,11207
39130,10021
39131,11231
39132,10018
39133,11216
39134,11355
39135,10027
39136,11215
39137,10025
39138,11415
39139,11205
39140,11215
39141,11369
39142,10013
39143,11216
39144,11222
39145,10009
39146,10031
39147,11205
39148,11206
39149,11207
39150,11221
39151,11238
39152,11224
39153,11211
39154,11249
39155,10019
39156,11211
39157,10009
39158,10013
39159,11221
39160,11221
39161,10009
39162,11238
39163,10029
39164,10029
39165,11238
39166,10001
39167,11222
39168,11238
39169,11238
39170,11238
39171,10003
39172,10011
39173,11238
39174,11211
39175,11235
39176,11249
39177,11216
39178,11221
39179,11238
39180,11412
39181,11228
39182,11249
39183,11215
39184,11238
39185,11211
39186,11101
39187,10002
39188,10018
39189,11377
39190,10014
39191,11211
39192,11226
39193,10018
39194,10001
39195,11237
39196,11354
39197,11422
39198,11249
39199,10009
39200,11238
39201,10023
39202,11385
39203,11213
39204,11216
39205,11354
39206,11211
39207,10023
39208,11238
39209,11216
39210,11238
39211,10036
39212,10025
39213,11221
39214,11208
39215,10037
39216,11233
39217,11208
39218,10002
39219,11238
39220,10002
39221,10012
39222,10011
39223,11203
39224,11218
39225,11207
39226,11203
39227,11222
39228,10016
39229,11222
39230,11233
39231,10035
39232,10022
39233,11206
39234,11226
39235,10021
39236,11216
39237,11413
39238,10031
39239,11237
39240,10009
39241,11211
39242,10029
39243,10027
39244,11231
39245,11206
39246,11216
39247,10036
39248,11237
39249,11355
39250,11207
39251,11206
39252,10016
39253,11203
39254,10031
39255,10031
39256,10460
39257,11203
39258,11249
39259,11249
39260,11355
39261,11203
39262,11355
39263,10019
39264,10002
39265,10021
39266,10019
39267,10002
39268,10024
39269,10019
39270,10465
39271,11373
39272,11691
39273,10030
39274,10022
39275,11201
39276,10010
39277,10022
39278,11377
39279,10022
39280,11249
39281,11237
39282,10006
39283,10155
39284,10022
39285,10036
39286,11222
39287,11206
39288,10014
39289,10031
39290,11211
39291,11233
39292,11213
39293,11215
39294,10036
39295,11222
39296,11203
39297,10009
39298,11201
39299,10012
39300,11222
39301,11211
39302,11211
39303,11237
39304,10036
39305,11238
39306,10019
39307,10018
39308,11213
39309,10039
39310,10065
39311,11221
39312,11369
39313,10011
39314,10018
39315,11365
39316,11356
39317,10018
39318,11222
39319,11218
39320,10019
39321,10002
39322,11374
39323,10038
39324,10035
39325,11373
39326,11216
39327,11211
39328,10012
39329,11215
39330,11233
39331,10128
39332,11207
39333,10012
39334,10019
39335,11101
39336,11206
39337,11385
39338,11237
39339,11216
39340,11216
39341,11421
39342,10040
39343,11211
39344,11377
39345,11249
39346,10028
39347,11385
39348,11212
39349,11222
39350,11105
39351,10002
39352,11249
39353,10035
39354,11215
39355,10035
39356,10035
39357,11238
39358,11205
39359,11103
39360,11216
39361,10009
39362,10039
39363,10009
39364,11105
39365,10029
39366,10032
39367,11230
39368,11249
39369,10027
39370,10027
39371,10019
39372,10019
39373,10017
39374,11233
39375,10023
39376,11237
39377,10024
39378,11221
39379,11217
39380,11373
39381,10457
39382,11223
39383,11206
39384,11215
39385,10009
39386,11206
39387,10044
39388,11103
39389,11238
39390,11213
39391,11104
39392,11105
39393,11206
39394,10004
39395,11205
39396,11104
39397,10025
39398,10012
39399,10010
39400,10014
39401,11211
39402,11101
39403,11213
39404,10036
39405,11234
39406,10014
39407,11377
39408,11101
39409,11102
39410,10016
39411,11104
39412,10016
39413,10016
39414,11222
39415,11372
39416,10045
39417,11215
39418,10028
39419,11219
39420,11233
39421,10022
39422,10021
39423,11213
39424,10027
39425,10031
39426,10002
39427,11106
39428,11217
39429,11222
39430,11215
39431,11233
39432,11215
39433,10002
39434,11233
39435,11233
39436,10005
39437,11203
39438,10023
39439,10030
39440,11211
39441,10016
39442,11215
39443,11213
39444,11221
39445,10024
39446,10035
39447,11216
39448,11205
39449,11372
39450,11104
39451,11211
39452,11216
39453,10019
39454,11427
39455,10019
39456,11215
39457,10199
39458,10009
39459,11224
39460,11218
39461,11216
39462,11201
39463,11220
39464,11216
39465,11233
39466,10075
39467,11367
39468,10002
39469,11221
39470,10044
39471,10013
39472,11422
39473,11377
39474,10014
39475,10033
39476,10022
39477,10022
39478,11221
39479,10019
39480,11216
39481,11377
39482,11234
39483,11205
39484,10009
39485,10009
39486,10009
39487,11205
39488,10128
39489,10029
39490,11203
39491,11206
39492,10001
39493,11222
39494,10016
39495,11205
39496,11205
39497,11374
39498,11205
39499,10001
39500,11221
39501,11205
39502,10031
39503,10019
39504,11206
39505,11216
39506,11206
39507,11415
39508,11106
39509,11238
39510,11209
39511,11201
39512,10001
39513,11216
39514,10009
39515,10275
39516,11238
39517,11237
39518,10026
39519,10031
39520,11373
39521,10002
39522,10009
39523,10029
39524,11233
39525,10032
39526,11206
39527,10128
39528,10004
39529,11102
39530,10011
39531,11216
39532,11226
39533,11210
39534,11420
39535,10065
39536,10001
39537,11429
39538,10028
39539,10128
39540,10021
39541,11206
39542,11103
39543,10018
39544,10023
39545,10013
39546,10002
39547,11435
39548,10040
39549,11216
39550,11233
39551,11212
39552,11101
39553,10031
39554,11370
39555,11201
39556,11421
39557,10019
39558,11372
39559,10018
39560,11101
39561,11218
39562,11373
39563,11216
39564,11222
39565,10009
39566,10023
39567,11377
39568,11377
39569,10023
39570,11103
39571,10017
39572,10026
39573,10017
39574,10036
39575,10036
39576,10018
39577,10030
39578,11385
39579,10039
39580,10025
39581,10018
39582,11101
39583,10025
39584,11249
39585,10036
39586,10009
39587,11238
39588,10028
39589,10016
39590,11205
39591,11215
39592,10017
39593,10199
39594,11227
39595,11206
39596,11105
39597,11206
39598,10036
39599,11375
39600,10031
39601,10016
39602,10036
39603,10009
39604,11225
39605,11207
39606,11370
39607,10021
39608,10016
39609,11105
39610,10036
39611,10044
39612,11206
39613,11222
39614,10465
39615,10019
39616,10001
39617,11216
39618,11211
39619,11216
39620,11236
39621,11109
39622,11372
39623,10016
39624,10456
39625,11206
39626,10115
39627,11221
39628,11434
39629,11103
39630,11211
39631,11375
39632,10301
39633,11101
39634,10016
39635,10031
39636,11205
39637,10036
39638,11210
39639,11106
39640,10065
39641,10016
39642,11213
39643,11216
39644,10021
39645,11233
39646,10019
39647,11435
39648,11233
39649,10028
39650,11209
39651,11220
39652,10014
39653,10280
39654,11421
39655,10030
39656,10305
39657,11211
39658,11222
39659,10025
39660,11216
39661,11206
39662,11206
39663,10038
39664,10036
39665,11109
39666,11205
39667,10002
39668,10025
39669,10001
39670,11211
39671,11205
39672,10011
39673,11201
39674,10033
39675,11221
39676,11206
39677,11221
39678,11208
39679,10010
39680,10019
39681,11203
39682,11368
39683,11217
39684,11415
39685,10010
39686,11434
39687,10034
39688,10031
39689,11233
39690,11222
39691,10006
39692,10002
39693,10011
39694,11216
39695,11102
39696,10026
39697,11211
39698,11221
39699,11101
39700,11378
39701,10031
39702,10025
39703,11207
39704,11211
39705,11211
39706,10035
39707,11222
39708,11237
39709,10009
39710,11428
39711,10012
39712,11209
39713,10009
39714,10019
39715,10029
39716,10075
39717,11249
39718,11412
39719,11217
39720,10019
39721,11249
39722,10128
39723,11206
39724,10019
39725,10019
39726,10023
39727,11238
39728,10014
39729,11232
39730,10065
39731,10028
39732,11354
39733,10001
39734,11211
39735,11205
39736,10019
39737,10022
39738,11213
39739,11377
39740,10005
39741,10029
39742,10026
39743,10003
39744,11222
39745,11222
39746,11206
39747,11225
39748,10012
39749,11106
39750,11692
39751,10009
39752,10030
39753,10022
39754,10065
39755,10016
39756,10012
39757,10457
39758,10019
39759,11385
39760,11237
39761,10002
39762,10009
39763,11218
39764,10036
39765,10014
39766,10039
39767,10025
39768,11221
39769,10016
39770,10016
39771,10016
39772,10036
39773,10036
39774,10016
39775,10036
39776,10174
39777,10016
39778,10016
39779,10016
39780,10016
39781,10016
39782,10016
39783,11373
39784,11217
39785,11225
39786,11230
39787,10025
39788,11249
39789,10027
39790,11103
39791,11217
39792,10075
39793,10013
39794,11238
39795,11249
39796,10001
39797,10044
39798,11206
39799,10019
39800,10474
39801,11214
39802,10039
39803,10019
39804,10020
39805,10460
39806,11219
39807,10002
39808,10467
39809,10009
39810,10457
39811,11385
39812,11385
39813,11233
39814,10022
39815,11233
39816,11207
39817,10016
39818,11233
39819,11207
39820,11221
39821,11207
39822,11207
39823,11207
39824,10009
39825,10002
39826,10002
39827,10019
39828,11106
39829,11102
39830,11205
39831,11102
39832,11217
39833,10012
39834,10018
39835,10027
39836,11206
39837,11211
39838,10012
39839,10009
39840,11220
39841,11237
39842,10128
39843,11206
39844,10128
39845,10032
39846,10005
39847,10301
39848,10019
39849,10019
39850,10036
39851,10019
39852,10028
39853,11225
39854,11221
39855,11206
39856,10469
39857,10027
39858,11226
39859,10009
39860,11207
39861,10022
39862,11207
39863,11237
39864,11237
39865,10019
39866,11207
39867,10027
39868,11221
39869,10019
39870,10065
39871,11249
39872,10009
39873,11215
39874,10278
39875,10029
39876,11414
39877,11249
39878,11213
39879,11209
39880,11236
39881,11238
39882,11222
39883,11373
39884,11229
39885,10012
39886,11206
39887,11232
39888,11218
39889,10035
39890,11377
39891,11373
39892,10022
39893,10027
39894,10463
39895,10001
39896,10013
39897,11355
39898,10011
39899,11211
39900,11221
39901,10009
39902,11365
39903,11249
39904,11233
39905,10010
39906,11103
39907,11206
39908,10012
39909,11249
39910,10027
39911,11221
39912,10103
39913,10014
39914,10460
39915,10002
39916,11233
39917,10001
39918,11377
39919,11232
39920,10002
39921,11201
39922,11203
39923,11104
39924,10128
39925,11205
39926,10460
39927,11221
39928,10019
39929,11369
39930,10019
39931,11105
39932,10001
39933,10018
39934,11373
39935,11221
39936,11355
39937,10011
39938,11215
39939,10029
39940,11216
39941,11105
39942,10019
39943,10031
39944,11104
39945,10031
39946,10035
39947,10031
39948,10031
39949,11101
39950,10031
39951,10033
39952,10026
39953,11412
39954,11218
39955,11216
39956,11101
39957,11216
39958,11216
39959,11206
39960,10019
39961,10013
39962,10460
39963,11206
39964,11221
39965,11206
39966,11385
39967,10031
39968,10001
39969,10031
39970,10012
39971,10012
39972,10018
39973,11368
39974,10032
39975,11233
39976,11232
39977,11237
39978,10018
39979,11221
39980,11225
39981,11206
39982,11219
39983,11225
39984,11206
39985,11204
39986,11436
39987,10036
39988,11222
39989,11232
39990,11233
39991,10026
39992,11377
39993,11221
39994,10021
39995,10012
39996,10457
39997,11369
39998,11222
